date,1. open,2. high,3. low,4. close,5. volume,SMA,RSI,OBV,Real Upper Band,Real Middle Band,Real Lower Band,sentiment,relevance
2015-12-03,,,,,,26.3336,45.0966,89645714518.0,27.4869,26.4505,25.4141,,
2015-12-04,,,,,,26.4414,55.5538,89876822426.0,27.4142,26.4292,25.4442,,
2015-12-07,,,,,,26.5075,53.4086,89748485430.0,27.3077,26.3979,25.488,,
2015-12-08,,,,,,26.5806,53.2609,89611247630.0,27.2169,26.3715,25.526,,
2015-12-09,,,,,,26.5537,46.0966,89425802202.0,27.2141,26.3585,25.5029,,
2015-12-10,,,,,,26.5117,47.6933,89542653110.0,27.2143,26.3592,25.5041,,
2015-12-11,,,,,,26.4131,40.6446,89355108466.0,27.2552,26.3305,25.4059,,
2015-12-14,,,,,,26.3283,39.1845,89095094030.0,27.25,26.3321,25.4142,,
2015-12-15,,,,,,26.1931,35.302,88881801610.0,27.3721,26.2906,25.2091,,
2015-12-16,,,,,,26.0854,38.1222,89106755478.0,27.4313,26.2641,25.0969,,
2015-12-17,,,,,,25.9432,33.7264,88927664170.0,27.5466,26.1704,24.7942,,
2015-12-18,,,,,,25.7456,29.1947,88541850862.0,27.6887,26.0267,24.3646,,
2015-12-21,,,,,,25.5844,33.4391,88732213302.0,27.6822,25.8917,24.1013,,
2015-12-22,,,,,,25.4386,33.2739,88601055834.0,27.6841,25.7731,23.8622,,
2015-12-23,,,,,,25.3325,37.8387,88731685250.0,27.5852,25.6574,23.7296,,
2015-12-24,,,,,,25.1554,36.7022,88677298530.0,27.4996,25.5446,23.5897,,
2015-12-28,,,,,,24.9708,34.3822,88570481690.0,27.4157,25.4207,23.4257,,
2015-12-29,,,,,,24.818,40.7792,88694206662.0,27.2581,25.313,23.3678,,
2015-12-30,,,,,,24.6843,37.841,88593351554.0,27.1289,25.2,23.2712,,
2015-12-31,,,,,,24.5086,34.0123,88429702290.0,27.0462,25.0758,23.1053,,
2016-01-04,,,,,,24.3825,34.3249,88700299838.0,26.9703,24.9647,22.9592,,
2016-01-05,,,,,,24.2252,29.8564,88477135870.0,26.7401,24.7808,22.8214,,
2016-01-06,,,,,,24.0675,26.9768,88203306318.0,26.5402,24.5826,22.625,,
2016-01-07,,,,,,23.8277,22.1191,87878928606.0,26.4203,24.3371,22.2538,,
2016-01-08,,,,,,23.6341,23.8902,88162120670.0,26.3152,24.1267,21.9382,,
2016-01-11,,,,,,23.5133,29.2261,88361078178.0,26.0513,23.9278,21.8043,,
2016-01-12,,,,,,23.3946,33.7799,88557695086.0,25.8528,23.7788,21.7048,,
2016-01-13,,,,,,23.2362,30.039,88307936562.0,25.694,23.6087,21.5234,,
2016-01-14,,,,,,23.0898,36.3321,88560617070.0,25.5397,23.485,21.4303,,
2016-01-15,,,,,,22.9142,32.7702,88241281506.0,25.3493,23.3248,21.3004,,
2016-01-19,,,,,,22.7506,32.1036,88028930518.0,25.2304,23.1859,21.1415,,
2016-01-20,,,,,,22.5582,32.5125,88318268182.0,25.1804,23.0818,20.9831,,
2016-01-21,,,,,,22.3807,31.7367,88109622330.0,25.0712,22.9574,20.8437,,
2016-01-22,,,,,,22.3189,46.1865,88372824198.0,24.9304,22.8919,20.8535,,
2016-01-25,,,,,,22.2237,42.4447,88165646098.0,24.6985,22.7886,20.8787,,
2016-01-26,,,,,,22.1799,43.8066,88465954106.0,24.4685,22.6979,20.9274,,
2016-01-27,,,,,,22.0626,33.5839,87932475410.0,24.334,22.5469,20.7597,,
2016-01-28,,,,,,22.0246,35.2435,88155190710.0,24.0139,22.3817,20.7496,,
2016-01-29,,,,,,22.0307,42.7204,88412856726.0,23.6807,22.2692,20.8577,,
2016-02-01,,,,,,21.9969,41.2831,88249082562.0,23.4267,22.1697,20.9126,,
2016-02-02,,,,,,21.9087,38.3087,88099653702.0,23.1286,22.0471,20.9657,,
2016-02-03,,,,,,21.8919,42.5811,88283510878.0,22.9364,21.9754,21.0145,,
2016-02-04,,,,,,21.8533,44.2919,88469397486.0,22.8361,21.9351,21.034,,
2016-02-05,,,,,,21.8113,39.9714,88283725230.0,22.8517,21.9134,20.9751,,
2016-02-08,,,,,,21.793,42.2974,88499810730.0,22.8496,21.8972,20.9447,,
2016-02-09,,,,,,21.7722,42.2617,88322485950.0,22.8164,21.863,20.9096,,
2016-02-10,,,,,,21.7477,40.9253,88153111546.0,22.7283,21.8046,20.8809,,
2016-02-11,,,,,,21.6315,39.8509,87952812702.0,22.7211,21.7687,20.8162,,
2016-02-12,,,,,,21.5519,40.7038,88114218226.0,22.6327,21.712,20.7914,,
2016-02-16,,,,,,21.5063,47.9649,88310449890.0,22.6333,21.7124,20.7915,,
2016-02-17,,,,,,21.5905,51.5345,88489902862.0,22.6839,21.7348,20.7857,,
2016-02-18,,,,,,21.6338,47.1563,88333818930.0,22.6837,21.7347,20.7856,,
2016-02-19,,,,,,21.6212,46.6515,88192322238.0,22.6867,21.7376,20.7884,,
2016-02-22,,,,,,21.6369,48.9009,88329445270.0,22.497,21.6923,20.8875,,
2016-02-23,,,,,,21.6484,43.7246,88201674738.0,22.3813,21.6445,20.9076,,
2016-02-24,,,,,,21.6528,47.5725,88346697718.0,22.2222,21.6064,20.9907,,
2016-02-25,,,,,,21.6553,49.3193,88457028354.0,22.2278,21.65,21.0722,,
2016-02-26,,,,,,21.7021,49.7293,88572992878.0,22.2447,21.6876,21.1306,,
2016-02-29,,,,,,21.7293,49.1019,88432127770.0,22.2406,21.6862,21.1317,,
2016-03-01,,,,,,21.819,58.8581,88633756358.0,22.4724,21.7385,21.0046,,
2016-03-02,,,,,,21.924,59.339,88766434598.0,22.663,21.8153,20.9676,,
2016-03-03,,,,,,22.0502,61.012,88914257566.0,22.8719,21.8795,20.8871,,
2016-03-04,,,,,,22.1963,64.2053,89098477966.0,23.1338,21.9522,20.7706,,
2016-03-07,,,,,,22.281,60.1967,88954814726.0,23.283,22.0411,20.7992,,
2016-03-08,,,,,,22.3281,57.3551,88830085950.0,23.3824,22.1094,20.8363,,
2016-03-09,,,,,,22.4068,57.5861,88938892682.0,23.4699,22.1788,20.8878,,
2016-03-10,,,,,,22.4898,57.7232,89072946990.0,23.5317,22.257,20.9823,,
2016-03-11,,,,,,22.5769,60.7036,89182579938.0,23.5993,22.3541,21.1088,,
2016-03-14,,,,,,22.7037,61.4025,89282884186.0,23.6549,22.4507,21.2466,,
2016-03-15,,,,,,22.841,66.4886,89443155122.0,23.8343,22.5407,21.2471,,
2016-03-16,,,,,,22.9902,69.417,89596369094.0,24.0657,22.6297,21.1937,,
2016-03-17,,,,,,23.1341,68.6272,89458686274.0,24.2379,22.7378,21.2378,,
2016-03-18,,,,,,23.2835,68.8962,89635506958.0,24.3783,22.8498,21.3213,,
2016-03-21,,,,,,23.3706,68.8432,89493496246.0,24.5027,22.9522,21.4016,,
2016-03-22,,,,,,23.4673,70.8019,89623273746.0,24.5697,23.0885,21.6073,,
2016-03-23,,,,,,23.5423,67.4745,89520459766.0,24.6127,23.2022,21.7916,,
2016-03-24,,,,,,23.5853,64.9131,89415927946.0,24.6221,23.3032,21.9842,,
2016-03-28,,,,,,23.6391,62.2573,89338282458.0,24.5828,23.397,22.2112,,
2016-03-29,,,,,,23.7468,69.279,89463042790.0,24.5755,23.5216,22.4676,,
2016-03-30,,,,,,23.8834,73.3156,89645447386.0,24.7668,23.6239,22.481,,
2016-03-31,,,,,,24.01,70.2996,89541893590.0,24.8928,23.7173,22.5418,,
2016-04-01,,,,,,24.1352,72.4415,89645389390.0,25.0542,23.8135,22.5728,,
2016-04-04,,,,,,24.2744,74.6649,89794814206.0,25.2621,23.9054,22.5487,,
2016-04-05,,,,,,24.3591,67.8324,89688499598.0,25.363,23.9954,22.6279,,
2016-04-06,,,,,,24.4399,70.3937,89794115906.0,25.4673,24.108,22.7487,,
2016-04-07,,,,,,24.4843,59.6332,89666908426.0,25.4519,24.1921,22.9323,,
2016-04-08,,,,,,24.5286,59.96,89761235386.0,25.4082,24.277,23.1457,,
2016-04-11,,,,,,24.579,60.9808,89878865458.0,25.38,24.3536,23.3272,,
2016-04-12,,,,,,24.6392,64.7932,89987794758.0,25.3737,24.4434,23.513,,
2016-04-13,,,,,,24.7349,68.5249,90120824022.0,25.4819,24.5279,23.5739,,
2016-04-14,,,,,,24.839,68.6591,90222719714.0,25.595,24.5974,23.5998,,
2016-04-15,,,,,,24.9145,58.5763,90034963838.0,25.6074,24.6433,23.6791,,
2016-04-18,,,,,,24.9112,50.2118,89791677994.0,25.5903,24.661,23.7316,,
2016-04-19,,,,,,24.8683,48.4209,89662138478.0,25.5746,24.6723,23.77,,
2016-04-20,,,,,,24.8382,49.1744,89784582598.0,25.5702,24.6769,23.7837,,
2016-04-21,,,,,,24.7731,45.4078,89658372498.0,25.5736,24.6751,23.7767,,
2016-04-22,,,,,,24.6851,44.4903,89523640014.0,25.5733,24.6752,23.7772,,
2016-04-25,,,,,,24.6085,42.5736,89411513662.0,25.5767,24.674,23.7712,,
2016-04-26,,,,,,24.5014,40.2989,89187449002.0,25.6379,24.6363,23.6346,,
2016-04-27,,,,,,24.3279,26.6049,88729040434.0,25.9652,24.5032,23.0412,,
2016-04-28,,,,,,24.1039,22.7867,88400069674.0,26.301,24.3427,22.3844,,
2016-04-29,,,,,,23.8565,21.5713,88125943762.0,26.5132,24.1585,21.8039,,
2016-05-02,,,,,,23.5845,21.4583,87933303346.0,26.5863,23.9604,21.3346,,
2016-05-03,,,,,,23.3115,27.7404,88160628454.0,26.5784,23.7946,21.0108,,
2016-05-04,,,,,,23.0216,26.2849,87996526554.0,26.5081,23.6045,20.7009,,
2016-05-05,,,,,,22.7619,25.7269,87852964554.0,26.4732,23.4376,20.402,,
2016-05-06,,,,,,22.532,24.9419,87678165010.0,26.4032,23.2633,20.1235,,
2016-05-09,,,,,,22.3126,25.2725,87809910754.0,26.2789,23.0858,19.8927,,
2016-05-10,,,,,,22.0999,28.3318,87944658098.0,26.0508,22.8994,19.748,,
2016-05-11,,,,,,21.8911,26.6355,87829781662.0,25.709,22.6845,19.6599,,
2016-05-12,,,,,,21.6517,23.086,87524522902.0,25.3245,22.4441,19.5637,,
2016-05-13,,,,,,21.4249,23.9908,87702093962.0,24.9802,22.2313,19.4824,,
2016-05-16,,,,,,21.2647,38.5284,87947132986.0,24.6711,22.0836,19.4962,,
2016-05-17,,,,,,21.2038,37.6288,87759465230.0,24.3466,21.938,19.5294,,
2016-05-18,,,,,,21.2088,41.654,87927714794.0,23.9595,21.8021,19.6447,,
2016-05-19,,,,,,21.2256,40.7023,87805946394.0,23.5793,21.6752,19.7712,,
2016-05-20,,,,,,21.2606,44.567,87934050266.0,23.1557,21.5633,19.9708,,
2016-05-23,,,,,,21.2903,48.8278,88086124838.0,22.7054,21.4719,20.2385,,
2016-05-24,,,,,,21.3601,53.5036,88226685534.0,22.2411,21.4056,20.5701,,
2016-05-25,,,,,,21.464,58.3043,88381253966.0,22.3933,21.4329,20.4725,,
2016-05-26,,,,,,21.5893,60.3303,88606578602.0,22.6574,21.5031,20.3488,,
2016-05-27,,,,,,21.7125,60.0915,88461213642.0,22.8792,21.585,20.2907,,
2016-05-31,,,,,,21.8174,58.0698,88291984794.0,23.0438,21.6624,20.2809,,
2016-06-01,,,,,,21.9143,52.6225,88175291654.0,23.1293,21.7064,20.2834,,
2016-06-02,,,,,,22.0345,49.955,88014525254.0,23.1878,21.7532,20.3186,,
2016-06-03,,,,,,22.1551,50.6827,88128544806.0,23.2439,21.8065,20.3692,,
2016-06-06,,,,,,22.2325,53.2796,88221714822.0,23.3075,21.8739,20.4404,,
2016-06-07,,,,,,22.3227,54.7261,88311352622.0,23.3715,21.9451,20.5187,,
2016-06-08,,,,,,22.3941,54.3186,88227960098.0,23.4271,22.008,20.589,,
2016-06-09,,,,,,22.4828,57.0364,88334365514.0,23.4768,22.0894,20.702,,
2016-06-10,,,,,,22.5416,53.1066,88207513770.0,23.4053,22.1863,20.9672,,
2016-06-13,,,,,,22.5565,46.7972,88055431794.0,23.2573,22.264,21.2708,,
2016-06-14,,,,,,22.5493,47.3398,88183159570.0,23.2183,22.3048,21.3914,,
2016-06-15,,,,,,22.5089,45.9926,88065378662.0,23.1457,22.3465,21.5473,,
2016-06-16,,,,,,22.4623,48.0331,88190685922.0,23.0976,22.3806,21.6635,,
2016-06-17,,,,,,22.3805,39.3614,87946653046.0,23.0524,22.3934,21.7344,,
2016-06-20,,,,,,22.303,38.5842,87809005442.0,23.0568,22.3921,21.7274,,
2016-06-21,,,,,,22.2614,42.863,87951190874.0,23.0669,22.3861,21.7054,,
2016-06-22,,,,,,22.2261,41.4798,87834314386.0,23.0878,22.3594,21.6309,,
2016-06-23,,,,,,22.1964,44.4302,87963275134.0,23.0523,22.3192,21.5862,,
2016-06-24,,,,,,22.1113,35.08,87662029710.0,23.0465,22.2393,21.432,,
2016-06-27,,,,,,21.9974,31.4857,87475540958.0,23.0631,22.1445,21.226,,
2016-06-28,,,,,,21.9102,39.1394,87637320614.0,23.0068,22.073,21.1392,,
2016-06-29,,,,,,21.8247,42.7392,87783444638.0,22.9719,22.0267,21.0816,,
2016-06-30,,,,,,21.7721,47.6769,87926790062.0,22.9446,22.0025,21.0605,,
2016-07-01,,,,,,21.7485,48.8254,88030896222.0,22.9106,21.9794,21.0482,,
2016-07-05,,,,,,21.7082,45.4884,87920075382.0,22.8475,21.9379,21.0283,,
2016-07-06,,,,,,21.682,47.7939,88043871742.0,22.7592,21.898,21.0368,,
2016-07-07,,,,,,21.6558,49.5389,88144429974.0,22.6689,21.8638,21.0587,,
2016-07-08,,,,,,21.6778,52.6175,88260078386.0,22.5382,21.8299,21.1216,,
2016-07-11,,,,,,21.7084,53.8468,88355258166.0,22.4535,21.8088,21.1641,,
2016-07-12,,,,,,21.733,55.6636,88451928018.0,22.4567,21.8097,21.1627,,
2016-07-13,,,,,,21.7545,52.8623,88348359334.0,22.4351,21.803,21.1709,,
2016-07-14,,,,,,21.7983,60.3617,88504035322.0,22.5141,21.8218,21.1295,,
2016-07-15,,,,,,21.886,60.3079,88383487362.0,22.5721,21.8358,21.0996,,
2016-07-18,,,,,,22.0129,63.943,88529462830.0,22.7258,21.8871,21.0485,,
2016-07-19,,,,,,22.1152,64.0779,88624582526.0,22.8591,21.9415,21.024,,
2016-07-20,,,,,,22.2057,64.4008,88729686398.0,22.9771,21.9877,20.9983,,
2016-07-21,,,,,,22.2681,60.9277,88598878286.0,23.0607,22.032,21.0033,,
2016-07-22,,,,,,22.3133,56.1868,88485623610.0,23.1081,22.0612,21.0142,,
2016-07-25,,,,,,22.3515,49.1293,88324091926.0,23.0942,22.1061,21.118,,
2016-07-26,,,,,,22.3701,45.9728,88099132638.0,23.0058,22.1589,21.312,,
2016-07-27,,,,,,22.4843,67.2272,88468511918.0,23.2078,22.2656,21.3235,,
2016-07-28,,,,,,22.6091,70.0369,88627991274.0,23.4727,22.379,21.2852,,
2016-07-29,,,,,,22.7269,69.4373,88517056522.0,23.6922,22.4771,21.2621,,
2016-08-01,,,,,,22.8674,72.9651,88669728006.0,23.9833,22.593,21.2027,,
2016-08-02,,,,,,22.9914,65.968,88534461782.0,24.1219,22.7012,21.2805,,
2016-08-03,,,,,,23.1054,68.6679,88655272346.0,24.3025,22.8182,21.334,,
2016-08-04,,,,,,23.2302,69.9422,88764906946.0,24.4853,22.9379,21.3906,,
2016-08-05,,,,,,23.3643,72.898,88927120554.0,24.7264,23.0677,21.409,,
2016-08-08,,,,,,23.5122,74.3969,89039269434.0,24.9735,23.2042,21.435,,
2016-08-09,,,,,,23.666,75.1293,89144530250.0,25.2036,23.3408,21.478,,
2016-08-10,,,,,,23.815,71.0976,89048496230.0,25.343,23.4743,21.6057,,
2016-08-11,,,,,,23.9755,70.7443,88938558206.0,25.4796,23.5852,21.6908,,
2016-08-12,,,,,,24.1616,71.293,89013199942.0,25.5992,23.699,21.7988,,
2016-08-15,,,,,,24.3799,74.0214,89116672778.0,25.7592,23.8158,21.8724,,
2016-08-16,,,,,,24.4942,73.4432,88981494986.0,25.8873,23.931,21.9746,,
2016-08-17,,,,,,24.5833,72.4677,88880071082.0,25.9842,24.0433,22.1023,,
2016-08-18,,,,,,24.6722,71.5719,88792132270.0,26.0379,24.16,22.2821,,
2016-08-19,,,,,,24.7357,72.3092,88893604558.0,26.0429,24.2887,22.5345,,
2016-08-22,,,,,,24.8109,66.6578,88790323638.0,25.9069,24.4228,22.9386,,
2016-08-23,,,,,,24.8703,67.7438,88875354314.0,25.5912,24.5683,23.5455,,
2016-08-24,,,,,,24.9056,62.46,88780653990.0,25.5276,24.6329,23.7382,,
2016-08-25,,,,,,24.9071,59.6493,88680308998.0,25.4845,24.6763,23.8682,,
2016-08-26,,,,,,24.8837,55.9367,88569243834.0,25.4117,24.714,24.0164,,
2016-08-29,,,,,,24.8511,55.2316,88469362634.0,25.3926,24.7294,24.0662,,
2016-08-30,,,,,,24.8183,50.5428,88369906854.0,25.311,24.7532,24.1954,,
2016-08-31,,,,,,24.7884,51.0881,88488556478.0,25.2814,24.7632,24.2451,,
2016-09-01,,,,,,24.7646,54.4925,88595362570.0,25.2603,24.7731,24.2859,,
2016-09-02,,,,,,24.736,59.3312,88702572370.0,25.2608,24.776,24.2912,,
2016-09-06,,,,,,24.7084,59.1281,88595050806.0,25.2531,24.7683,24.2835,,
2016-09-07,,,,,,24.6944,62.1944,88764508118.0,25.2423,24.7631,24.284,,
2016-09-08,,,,,,24.6361,46.1499,88552500014.0,25.2741,24.7347,24.1953,,
2016-09-09,,,,,,24.534,37.4047,88366272078.0,25.3977,24.6797,23.9617,,
2016-09-12,,,,,,24.4837,47.717,88547443158.0,25.396,24.6483,23.9005,,
2016-09-13,,,,,,24.469,56.1671,88796147918.0,25.3509,24.6307,23.9105,,
2016-09-14,,,,,,24.5303,65.3466,89245509190.0,25.4792,24.6581,23.837,,
2016-09-15,,,,,,24.6613,71.6965,89607961898.0,25.8716,24.7309,23.5902,,
2016-09-16,,,,,,24.792,69.3554,89288414254.0,26.1365,24.7979,23.4592,,
2016-09-19,,,,,,24.9027,64.6675,89100322070.0,26.2875,24.8463,23.405,,
2016-09-20,,,,,,25.0267,64.6324,88962264994.0,26.4369,24.9043,23.3716,,
2016-09-21,,,,,,25.1487,64.5569,88818252254.0,26.5684,24.9581,23.3479,,
2016-09-22,,,,,,25.2779,66.7917,88942548190.0,26.7405,25.0337,23.3269,,
2016-09-23,,,,,,25.3595,59.5711,88732623586.0,26.8256,25.0926,23.3596,,
2016-09-26,,,,,,25.4443,59.9857,88852101354.0,26.9054,25.1607,23.416,,
2016-09-27,,,,,,25.5218,60.5243,88950531002.0,26.9798,25.2326,23.4854,,
2016-09-28,,,,,,25.6598,62.7364,89069095342.0,27.058,25.3238,23.5895,,
2016-09-29,,,,,,25.8081,55.8053,88925547382.0,27.0732,25.3935,23.7137,,
2016-09-30,,,,,,25.9327,58.2471,89071063806.0,27.105,25.4659,23.8269,,
2016-10-03,,,,,,26.0075,56.2096,88984256766.0,27.127,25.5208,23.9146,,
2016-10-04,,,,,,26.0277,57.6543,89103204106.0,27.1497,25.5816,24.0135,,
2016-10-05,,,,,,25.9864,57.8104,89189016462.0,27.1723,25.6354,24.0984,,
2016-10-06,,,,,,25.9696,60.4489,89304133714.0,27.1299,25.7313,24.3327,,
2016-10-07,,,,,,25.9774,60.9807,89401567486.0,26.8861,25.8566,24.8271,,
2016-10-10,,,,,,26.018,66.6363,89546511310.0,26.7195,25.9783,25.237,,
2016-10-11,,,,,,26.0631,67.278,89802675482.0,26.6279,26.074,25.5201,,
2016-10-12,,,,,,26.1076,69.8737,89953022630.0,26.7614,26.1379,25.5143,,
2016-10-13,,,,,,26.1776,67.8668,89812253006.0,26.8289,26.154,25.4792,,
2016-10-14,,,,,,26.2553,69.5665,89954861770.0,26.945,26.1851,25.4251,,
2016-10-17,,,,,,26.3284,69.0822,89860362186.0,27.0572,26.2306,25.404,,
2016-10-18,,,,,,26.386,68.5681,89762148274.0,27.1512,26.2753,25.3994,,
2016-10-19,,,,,,26.4669,66.2453,89682009898.0,27.2197,26.3162,25.4128,,
2016-10-20,,,,,,26.5326,65.8336,89585506694.0,27.2758,26.3442,25.4126,,
2016-10-21,,,,,,26.5994,62.6204,89492736034.0,27.3055,26.3888,25.4721,,
2016-10-24,,,,,,26.6756,66.6248,89586890726.0,27.3633,26.4435,25.5237,,
2016-10-25,,,,,,26.7608,68.6889,89779406606.0,27.435,26.5027,25.5703,,
2016-10-26,,,,,,26.7886,53.0301,89514869730.0,27.4378,26.5215,25.6051,,
2016-10-27,,,,,,26.7955,48.1022,89376621550.0,27.3987,26.5478,25.697,,
2016-10-28,,,,,,26.7573,45.0176,89225174902.0,27.3861,26.5555,25.7249,,
2016-10-31,,,,,,26.7121,44.2931,89119497310.0,27.3607,26.5672,25.7737,,
2016-11-01,,,,,,26.6163,36.9918,88944194062.0,27.4121,26.5499,25.6876,,
2016-11-02,,,,,,26.528,37.5327,89057520898.0,27.4545,26.5331,25.6118,,
2016-11-03,,,,,,26.4096,33.8126,88949790490.0,27.5442,26.4931,25.4421,,
2016-11-04,,,,,,26.2762,31.0417,88826442502.0,27.6507,26.4398,25.2288,,
2016-11-07,,,,,,26.17,39.5079,88956682502.0,27.6639,26.3817,25.0994,,
2016-11-08,,,,,,26.0802,42.6473,89053699218.0,27.6471,26.3282,25.0093,,
2016-11-09,,,,,,25.9884,41.9973,88816993774.0,27.5927,26.2607,24.9288,,
2016-11-10,,,,,,25.8533,32.765,88588455610.0,27.6018,26.1618,24.7218,,
2016-11-11,,,,,,25.7115,35.9077,88725031202.0,27.5383,26.0628,24.5872,,
2016-11-14,,,,,,25.5151,29.5796,88520329186.0,27.5235,25.9333,24.3432,,
2016-11-15,,,,,,25.3853,35.8465,88649387226.0,27.4297,25.8209,24.2121,,
2016-11-16,,,,,,25.3211,46.4115,88884749314.0,27.2937,25.7457,24.1978,,
2016-11-17,,,,,,25.2687,46.2974,88774221302.0,27.1427,25.6708,24.1989,,
2016-11-18,,,,,,25.2211,46.6854,88887936970.0,26.995,25.6023,24.2096,,
2016-11-21,,,,,,25.2345,52.3175,89004995254.0,26.7867,25.5411,24.2955,,
2016-11-22,,,,,,25.2474,52.5438,89108857390.0,26.4981,25.4738,24.4496,,
2016-11-23,,,,,,25.2705,50.4444,88999151814.0,26.3441,25.4304,24.5168,,
2016-11-25,,,,,,25.319,52.4543,89045055502.0,26.2552,25.4063,24.5573,,
2016-11-28,,,,,,25.3381,51.5694,88936279570.0,26.1939,25.3882,24.5826,,
2016-11-29,,,,,,25.3447,51.1052,88822164570.0,26.1343,25.371,24.6077,,
2016-11-30,,,,,,25.3388,47.1953,88677515538.0,26.1262,25.3665,24.6068,,
2016-12-01,,,,,,25.3668,43.2872,88529168090.0,26.1037,25.3489,24.5941,,
2016-12-02,,,,,,25.391,45.2314,88635280078.0,26.1044,25.3497,24.5951,,
2016-12-05,,,,,,25.447,42.2276,88497981918.0,26.1036,25.3528,24.6021,,
2016-12-06,,,,,,25.4937,46.3103,88602763766.0,26.0971,25.3475,24.598,,
2016-12-07,,,,,,25.5108,51.0957,88722758642.0,26.0963,25.3472,24.5981,,
2016-12-08,,,,,,25.5466,55.4148,88831031906.0,26.1364,25.3615,24.5866,,
2016-12-09,,,,,,25.6106,61.554,88968642414.0,26.2628,25.4325,24.6022,,
2016-12-12,,,,,,25.6365,58.4741,88863144906.0,26.3433,25.4886,24.6339,,
2016-12-13,,,,,,25.6923,64.099,89038080150.0,26.4071,25.5978,24.7886,,
2016-12-14,,,,,,25.7575,64.099,89038080150.0,26.488,25.691,24.8939,,
2016-12-15,,,,,,25.8238,65.8854,89224178326.0,26.65,25.7581,24.8663,,
2016-12-16,,,,,,25.8962,66.3152,89401582862.0,26.7919,25.8275,24.8632,,
2016-12-19,,,,,,25.9815,68.2399,89512700554.0,26.9462,25.9033,24.8605,,
2016-12-20,,,,,,26.0874,69.1191,89598400414.0,27.0991,25.9635,24.828,,
2016-12-21,,,,,,26.212,69.4423,89693533074.0,27.2381,26.0241,24.8101,,
2016-12-22,,,,,,26.3172,64.3634,89589189658.0,27.328,26.0824,24.8369,,
2016-12-23,,,,,,26.4392,65.1826,89646187594.0,27.4172,26.1369,24.8567,,
2016-12-27,,,,,,26.5595,67.751,89719375014.0,27.5233,26.2025,24.8818,,
2016-12-28,,,,,,26.6539,64.2995,89635751446.0,27.5967,26.2636,24.9305,,
2016-12-29,,,,,,26.7298,64.0886,89575593370.0,27.6442,26.3352,25.0261,,
2016-12-30,,,,,,26.7605,57.8846,89453248310.0,27.6231,26.4081,25.1931,,
2017-01-03,,,,,,26.8075,59.4188,89568375770.0,27.5979,26.4801,25.3624,,
2017-01-04,,,,,,26.8211,58.5145,89483903306.0,27.4992,26.5598,25.6203,,
2017-01-05,,,,,,26.8445,61.3867,89572677654.0,27.3995,26.6365,25.8735,,
2017-01-06,,,,,,26.8789,66.8351,89699685254.0,27.3453,26.7158,26.0862,,
2017-01-09,,,,,,26.9286,70.5526,89833933046.0,27.3598,26.795,26.2302,,
2017-01-10,,,,,,26.9693,70.9423,89931781250.0,27.4331,26.8544,26.2758,,
2017-01-11,,,,,,27.0154,72.9951,90042135622.0,27.4893,26.9288,26.3682,,
2017-01-12,,,,,,27.0514,68.8999,89933790742.0,27.5573,26.9755,26.3938,,
2017-01-13,,,,,,27.0967,67.1947,89829342950.0,27.6002,27.0199,26.4396,,
2017-01-17,,,,,,27.154,70.7575,89967102322.0,27.6907,27.0681,26.4455,,
2017-01-18,,,,,,27.199,70.6714,89872250478.0,27.7664,27.1144,26.4625,,
2017-01-19,,,,,,27.2487,68.7787,89769861314.0,27.8271,27.1506,26.4741,,
2017-01-20,,,,,,27.3025,69.6944,89900252882.0,27.8904,27.1857,26.4811,,
2017-01-23,,,,,,27.3726,70.0385,89988453754.0,27.9495,27.2205,26.4916,,
2017-01-24,,,,,,27.4355,68.8803,89895609602.0,27.9884,27.263,26.5375,,
2017-01-25,,,,,,27.532,76.2304,90025956294.0,28.1089,27.3247,26.5405,,
2017-01-26,,,,,,27.6197,76.4188,90131306598.0,28.2196,27.3787,26.5377,,
2017-01-27,,,,,,27.6863,76.4523,90213558374.0,28.3076,27.4385,26.5694,,
2017-01-30,,,,,,27.7297,72.8838,90092048362.0,28.3646,27.4949,26.6253,,
2017-01-31,,,,,,27.7666,69.8132,89895244390.0,28.3691,27.5587,26.7482,,
2017-02-01,,,,,,27.9148,86.273,90343184550.0,28.863,27.7039,26.5448,,
2017-02-02,,,,,,28.0675,84.7928,90208342906.0,29.1941,27.848,26.5019,,
2017-02-03,,,,,,28.2328,85.4642,90306372110.0,29.4966,27.9917,26.4869,,
2017-02-06,,,,,,28.4022,86.8409,90413755806.0,29.8316,28.1344,26.4372,,
2017-02-07,,,,,,28.5922,88.0861,90566491170.0,30.1887,28.2789,26.3691,,
2017-02-08,,,,,,28.794,88.5654,90658507458.0,30.5136,28.4279,26.3423,,
2017-02-09,,,,,,29.0079,89.4192,90771906894.0,30.8408,28.5805,26.3202,,
2017-02-10,,,,,,29.2155,87.1954,90691645062.0,31.0963,28.7354,26.3744,,
2017-02-13,,,,,,29.4442,88.4064,90783786746.0,31.3592,28.9062,26.4532,,
2017-02-14,,,,,,29.6701,89.9238,90916691638.0,31.6702,29.086,26.5018,,
2017-02-15,,,,,,29.9031,90.3106,91059184038.0,31.9495,29.2716,26.5936,,
2017-02-16,,,,,,30.1332,89.0706,90968845818.0,32.1642,29.4577,26.7511,,
2017-02-17,,,,,,30.3748,89.426,91057638606.0,32.3479,29.6455,26.9431,,
2017-02-21,,,,,,30.6372,90.3124,91155667230.0,32.5211,29.8439,27.1666,,
